Phone timestamp;sensor timestamp [ns];channel 0;channel 1;channel 2;ambient
2025-01-20T22:38:21.563;790699077467168000;-273948;-270888;-323912;-472732;
2025-01-20T22:38:21.581;790699077485355392;-273804;-270867;-323915;-472746;
2025-01-20T22:38:21.599;790699077503542656;-273745;-270725;-323790;-472722;
2025-01-20T22:38:21.618;790699077521730048;-273660;-270640;-323746;-472755;
2025-01-20T22:38:21.636;790699077539917312;-273549;-270551;-323732;-472751;
2025-01-20T22:38:21.654;790699077558104704;-273435;-270518;-323676;-472763;
2025-01-20T22:38:21.672;790699077576291968;-273256;-270348;-323531;-472783;
2025-01-20T22:38:21.690;790699077594479360;-273170;-270231;-323520;-472804;
2025-01-20T22:38:21.709;790699077612666624;-273015;-270037;-323354;-472745;
2025-01-20T22:38:21.727;790699077630854016;-272712;-269860;-323184;-472687;
2025-01-20T22:38:21.745;790699077649041280;-272566;-269682;-323044;-472736;
2025-01-20T22:38:21.763;790699077667228672;-272350;-269540;-322997;-472743;
2025-01-20T22:38:21.781;790699077685415936;-272235;-269430;-322920;-472789;
2025-01-20T22:38:21.800;790699077703603328;-272352;-269540;-323001;-472705;
2025-01-20T22:38:21.818;790699077721790592;-272738;-269914;-323333;-472710;
2025-01-20T22:38:21.836;790699077739977984;-273253;-270435;-323773;-472685;
2025-01-20T22:38:21.854;790699077758165248;-273771;-271032;-324244;-472695;
2025-01-20T22:38:21.872;790699077776352640;-274369;-271533;-324626;-472729;
2025-01-20T22:38:21.890;790699077794539904;-274751;-271930;-324881;-472699;
2025-01-20T22:38:21.909;790699077812727296;-275058;-272210;-325092;-472733;
2025-01-20T22:38:21.927;790699077830914560;-275232;-272432;-325197;-472706;
2025-01-20T22:38:21.945;790699077849101952;-275387;-272543;-325291;-472775;
2025-01-20T22:38:21.963;790699077867289216;-275461;-272581;-325283;-472807;
2025-01-20T22:38:21.981;790699077885476608;-275346;-272500;-325248;-472787;
2025-01-20T22:38:22.000;790699077903663872;-275133;-272331;-325104;-472760;
2025-01-20T22:38:22.018;790699077921851136;-274931;-272140;-325007;-472773;
2025-01-20T22:38:22.036;790699077940038528;-274659;-271862;-324812;-472780;
2025-01-20T22:38:22.054;790699077958225792;-274492;-271684;-324634;-472781;
2025-01-20T22:38:22.072;790699077976413184;-274257;-271425;-324516;-472754;
2025-01-20T22:38:22.091;790699077994600448;-274129;-271351;-324408;-472804;
2025-01-20T22:38:22.109;790699078012787840;-273984;-271216;-324385;-472785;
2025-01-20T22:38:22.127;790699078030975212;-273836;-271138;-324286;-472791;
2025-01-20T22:38:22.145;790699078049163136;-273692;-271041;-324204;-472728;
2025-01-20T22:38:22.163;790699078067351040;-273651;-270925;-324152;-472682;
2025-01-20T22:38:22.181;790699078085538944;-273511;-270794;-324100;-472704;
2025-01-20T22:38:22.200;790699078103726848;-273389;-270716;-323975;-472726;
2025-01-20T22:38:22.218;790699078121914752;-273244;-270588;-323901;-472751;
2025-01-20T22:38:22.236;790699078140102656;-273112;-270462;-323806;-472733;
2025-01-20T22:38:22.254;790699078158290560;-272898;-270267;-323668;-472723;
2025-01-20T22:38:22.272;790699078176478464;-272727;-270125;-323580;-472796;
2025-01-20T22:38:22.291;790699078194666368;-272509;-269939;-323443;-472709;
2025-01-20T22:38:22.309;790699078212854272;-272292;-269703;-323303;-472617;
2025-01-20T22:38:22.327;790699078231042176;-272172;-269639;-323250;-472685;
2025-01-20T22:38:22.345;790699078249230080;-272320;-269786;-323383;-472747;
2025-01-20T22:38:22.363;790699078267417984;-272632;-270093;-323630;-472726;
2025-01-20T22:38:22.382;790699078285605888;-273124;-270697;-324096;-472792;
2025-01-20T22:38:22.400;790699078303793792;-273570;-271106;-324414;-472758;
2025-01-20T22:38:22.418;790699078321981696;-274032;-271554;-324757;-472744;
2025-01-20T22:38:22.436;790699078340169600;-274387;-271882;-325026;-472726;
2025-01-20T22:38:22.454;790699078358357504;-274726;-272219;-325278;-472734;
2025-01-20T22:38:22.472;790699078376545408;-274916;-272417;-325456;-472806;
2025-01-20T22:38:22.491;790699078394733312;-275044;-272559;-325552;-472780;
2025-01-20T22:38:22.509;790699078412921216;-275061;-272529;-325556;-472775;
2025-01-20T22:38:22.527;790699078431109120;-274949;-272466;-325480;-472724;
2025-01-20T22:38:22.545;790699078449297024;-274831;-272355;-325384;-472746;
2025-01-20T22:38:22.563;790699078467484928;-274591;-272066;-325140;-472745;
2025-01-20T22:38:22.582;790699078485672832;-274405;-271926;-325047;-472706;
2025-01-20T22:38:22.600;790699078503860736;-274154;-271718;-324884;-472683;
2025-01-20T22:38:22.618;790699078522048640;-273934;-271463;-324763;-472711;
2025-01-20T22:38:22.636;790699078540236544;-273813;-271306;-324632;-472750;
2025-01-20T22:38:22.654;790699078558424448;-273685;-271203;-324553;-472766;
2025-01-20T22:38:22.673;790699078576612352;-273568;-271034;-324436;-472775;
2025-01-20T22:38:22.691;790699078594800256;-273410;-270999;-324382;-472761;
2025-01-20T22:38:22.709;790699078612988160;-273246;-270820;-324268;-472695;
2025-01-20T22:38:22.727;790699078631176064;-273065;-270677;-324174;-472699;
2025-01-20T22:38:22.745;790699078649363968;-272971;-270554;-324156;-472757;
2025-01-20T22:38:22.764;790699078667551872;-272770;-270410;-324015;-472755;
2025-01-20T22:38:22.782;790699078685739776;-272540;-270191;-323877;-472687;
2025-01-20T22:38:22.800;790699078703927630;-272398;-270068;-323798;-472710;
2025-01-20T22:38:22.818;790699078722114944;-272206;-269877;-323634;-472759;
2025-01-20T22:38:22.836;790699078740302208;-272004;-269740;-323564;-472777;
2025-01-20T22:38:22.854;790699078758489600;-271830;-269482;-323365;-472712;
2025-01-20T22:38:22.873;790699078776676864;-271723;-269396;-323266;-472759;
2025-01-20T22:38:22.891;790699078794864256;-271860;-269614;-323400;-472710;
2025-01-20T22:38:22.909;790699078813051520;-272195;-269985;-323750;-472711;
2025-01-20T22:38:22.927;790699078831238912;-272702;-270446;-324131;-472744;
2025-01-20T22:38:22.945;790699078849426176;-273196;-270970;-324534;-472723;
2025-01-20T22:38:22.964;790699078867613568;-273670;-271481;-324954;-472812;
2025-01-20T22:38:22.982;790699078885800832;-274041;-271842;-325195;-472787;
2025-01-20T22:38:23.000;790699078903988224;-274419;-272261;-325532;-472827;
2025-01-20T22:38:23.018;790699078922175488;-274586;-272409;-325582;-472765;
2025-01-20T22:38:23.036;790699078940362880;-274648;-272480;-325685;-472750;
2025-01-20T22:38:23.055;790699078958550144;-274692;-272516;-325662;-472750;
2025-01-20T22:38:23.073;790699078976737536;-274671;-272445;-325552;-472739;
2025-01-20T22:38:23.091;790699078994924800;-274491;-272283;-325399;-472765;
2025-01-20T22:38:23.109;790699079013112192;-274226;-272126;-325242;-472782;
2025-01-20T22:38:23.127;790699079031299456;-273973;-271828;-325000;-472744;
2025-01-20T22:38:23.145;790699079049486848;-273777;-271634;-324956;-472768;
2025-01-20T22:38:23.164;790699079067674112;-273595;-271442;-324755;-472762;
2025-01-20T22:38:23.182;790699079085861504;-273355;-271240;-324609;-472723;
2025-01-20T22:38:23.200;790699079104048768;-273160;-271040;-324473;-472711;
2025-01-20T22:38:23.218;790699079122236160;-273089;-270982;-324432;-472737;
2025-01-20T22:38:23.236;790699079140423424;-272964;-270816;-324376;-472751;
2025-01-20T22:38:23.255;790699079158610816;-272900;-270755;-324351;-472791;
2025-01-20T22:38:23.273;790699079176798080;-272733;-270637;-324233;-472722;
2025-01-20T22:38:23.291;790699079194985472;-272614;-270531;-324143;-472706;
2025-01-20T22:38:23.309;790699079213172736;-272553;-270389;-324047;-472734;
2025-01-20T22:38:23.327;790699079231360128;-272408;-270242;-323956;-472707;
2025-01-20T22:38:23.346;790699079249547392;-272249;-270073;-323909;-472756;
2025-01-20T22:38:23.364;790699079267734656;-272105;-269938;-323769;-472750;
2025-01-20T22:38:23.382;790699079285922048;-271894;-269813;-323664;-472768;
2025-01-20T22:38:23.400;790699079304109312;-271691;-269596;-323518;-472726;
2025-01-20T22:38:23.418;790699079322296704;-271488;-269497;-323398;-472716;
2025-01-20T22:38:23.436;790699079340483968;-271404;-269356;-323383;-472764;
2025-01-20T22:38:23.455;790699079358671360;-271549;-269537;-323539;-472827;
2025-01-20T22:38:23.473;790699079376858682;-271899;-269860;-323853;-472760;
2025-01-20T22:38:23.491;790699079395045760;-272409;-270355;-324249;-472766;
2025-01-20T22:38:23.509;790699079413232896;-272874;-270862;-324607;-472771;
2025-01-20T22:38:23.527;790699079431419904;-273371;-271341;-324946;-472780;
2025-01-20T22:38:23.546;790699079449607040;-273787;-271815;-325244;-472852;
2025-01-20T22:38:23.564;790699079467794048;-274089;-272153;-325462;-472842;
2025-01-20T22:38:23.582;790699079485981184;-274317;-272267;-325576;-472790;
2025-01-20T22:38:23.600;790699079504168192;-274504;-272428;-325669;-472767;
2025-01-20T22:38:23.618;790699079522355328;-274534;-272498;-325693;-472835;
2025-01-20T22:38:23.636;790699079540542464;-274371;-272408;-325664;-472792;
2025-01-20T22:38:23.655;790699079558729472;-274291;-272304;-325496;-472774;
2025-01-20T22:38:23.673;790699079576916608;-274135;-272112;-325407;-472709;
2025-01-20T22:38:23.691;790699079595103616;-273939;-271983;-325269;-472789;
2025-01-20T22:38:23.709;790699079613290752;-273775;-271754;-325078;-472775;
2025-01-20T22:38:23.727;790699079631477760;-273574;-271593;-325007;-472729;
2025-01-20T22:38:23.746;790699079649664896;-273455;-271496;-324956;-472783;
2025-01-20T22:38:23.764;790699079667852032;-273325;-271380;-324827;-472756;
2025-01-20T22:38:23.782;790699079686039040;-273177;-271188;-324777;-472780;
2025-01-20T22:38:23.800;790699079704226176;-273154;-271238;-324802;-472805;
2025-01-20T22:38:23.818;790699079722413184;-273090;-271113;-324710;-472764;
2025-01-20T22:38:23.837;790699079740600320;-272988;-270949;-324574;-472717;
2025-01-20T22:38:23.855;790699079758787456;-272843;-270851;-324504;-472767;
2025-01-20T22:38:23.873;790699079776974464;-272751;-270802;-324466;-472731;
2025-01-20T22:38:23.891;790699079795161600;-272632;-270726;-324374;-472722;
2025-01-20T22:38:23.909;790699079813348608;-272514;-270600;-324305;-472714;
2025-01-20T22:38:23.927;790699079831535744;-272373;-270419;-324154;-472755;
2025-01-20T22:38:23.946;790699079849722752;-272226;-270172;-324021;-472749;
2025-01-20T22:38:23.964;790699079867909888;-272057;-270055;-323879;-472753;
2025-01-20T22:38:23.982;790699079886097024;-271890;-269894;-323833;-472789;
2025-01-20T22:38:24.000;790699079904284032;-271665;-269717;-323708;-472859;
2025-01-20T22:38:24.018;790699079922471168;-271633;-269716;-323734;-472778;
2025-01-20T22:38:24.037;790699079940658176;-271937;-269976;-323945;-472822;
2025-01-20T22:38:24.055;790699079958845312;-272377;-270447;-324268;-472817;
2025-01-20T22:38:24.073;790699079977032320;-272944;-270950;-324671;-472761;
2025-01-20T22:38:24.091;790699079995219456;-273524;-271476;-325106;-472762;
2025-01-20T22:38:24.109;790699080013406592;-274035;-271996;-325489;-472728;
2025-01-20T22:38:24.128;790699080031593600;-274494;-272407;-325728;-472777;
2025-01-20T22:38:24.146;790699080049780736;-274786;-272781;-325947;-472728;
2025-01-20T22:38:24.164;790699080067967786;-275006;-272936;-326089;-472750;
2025-01-20T22:38:24.182;790699080086154752;-275191;-273029;-326171;-472780;
2025-01-20T22:38:24.200;790699080104341760;-275257;-273048;-326193;-472770;
2025-01-20T22:38:24.218;790699080122528640;-275179;-273079;-326088;-472763;
2025-01-20T22:38:24.237;790699080140715648;-275086;-272970;-326059;-472782;
2025-01-20T22:38:24.255;790699080158902656;-274914;-272813;-325958;-472700;
2025-01-20T22:38:24.273;790699080177089536;-274798;-272651;-325830;-472745;
2025-01-20T22:38:24.291;790699080195276544;-274637;-272462;-325709;-472758;
2025-01-20T22:38:24.309;790699080213463424;-274413;-272255;-325570;-472687;
2025-01-20T22:38:24.328;790699080231650432;-274312;-272164;-325473;-472750;
2025-01-20T22:38:24.346;790699080249837440;-274268;-272142;-325493;-472782;
2025-01-20T22:38:24.364;790699080268024320;-274138;-271968;-325337;-472739;
2025-01-20T22:38:24.382;790699080286211328;-274068;-271969;-325329;-472732;
2025-01-20T22:38:24.400;790699080304398336;-274014;-271850;-325279;-472710;
2025-01-20T22:38:24.419;790699080322585216;-273928;-271766;-325239;-472716;
2025-01-20T22:38:24.437;790699080340772224;-273790;-271650;-325141;-472710;
2025-01-20T22:38:24.455;790699080358959232;-273750;-271535;-325009;-472716;
2025-01-20T22:38:24.473;790699080377146112;-273668;-271450;-325037;-472750;
2025-01-20T22:38:24.491;790699080395333120;-273583;-271383;-324955;-472787;
2025-01-20T22:38:24.509;790699080413520000;-273450;-271233;-324799;-472741;
2025-01-20T22:38:24.528;790699080431707008;-273314;-271097;-324638;-472811;
2025-01-20T22:38:24.546;790699080449894016;-273061;-270875;-324562;-472726;
2025-01-20T22:38:24.564;790699080468080896;-272912;-270607;-324383;-472728;
2025-01-20T22:38:24.582;790699080486267904;-272727;-270453;-324286;-472719;
2025-01-20T22:38:24.600;790699080504454912;-272669;-270385;-324244;-472766;
2025-01-20T22:38:24.619;790699080522641792;-272731;-270528;-324358;-472790;
2025-01-20T22:38:24.637;790699080540828800;-273176;-270934;-324682;-472721;
2025-01-20T22:38:24.655;790699080559015680;-273753;-271426;-325077;-472725;
2025-01-20T22:38:24.673;790699080577202688;-274385;-272093;-325529;-472689;
2025-01-20T22:38:24.691;790699080595389696;-274982;-272692;-325994;-472748;
2025-01-20T22:38:24.710;790699080613576576;-275447;-273131;-326290;-472781;
2025-01-20T22:38:24.728;790699080631763584;-275934;-273546;-326593;-472791;
2025-01-20T22:38:24.746;790699080649950592;-276259;-273795;-326761;-472788;
2025-01-20T22:38:24.764;790699080668137472;-276496;-273968;-326867;-472740;
2025-01-20T22:38:24.782;790699080686324480;-276549;-274044;-326957;-472785;
2025-01-20T22:38:24.800;790699080704511488;-276505;-274087;-326866;-472728;
2025-01-20T22:38:24.819;790699080722698368;-276435;-274007;-326844;-472783;
2025-01-20T22:38:24.837;790699080740885376;-276332;-273865;-326744;-472773;
2025-01-20T22:38:24.855;790699080759072308;-276180;-273638;-326611;-472746;
2025-01-20T22:38:24.873;790699080777260416;-275976;-273441;-326446;-472728;
2025-01-20T22:38:24.891;790699080795448576;-275886;-273298;-326368;-472708;
2025-01-20T22:38:24.910;790699080813636864;-275883;-273272;-326326;-472812;
2025-01-20T22:38:24.928;790699080831825024;-275727;-273167;-326240;-472740;
2025-01-20T22:38:24.946;790699080850013312;-275719;-273148;-326187;-472726;
2025-01-20T22:38:24.964;790699080868201472;-275720;-273122;-326156;-472730;
2025-01-20T22:38:24.982;790699080886389760;-275668;-273099;-326139;-472681;
2025-01-20T22:38:25.001;790699080904577920;-275698;-273091;-326187;-472734;
2025-01-20T22:38:25.019;790699080922766208;-275717;-273055;-326160;-472704;
2025-01-20T22:38:25.037;790699080940954368;-275662;-272995;-326061;-472708;
2025-01-20T22:38:25.055;790699080959142656;-275563;-272915;-326007;-472720;
2025-01-20T22:38:25.073;790699080977330816;-275567;-272920;-325945;-472739;
2025-01-20T22:38:25.091;790699080995519104;-275365;-272720;-325920;-472738;
2025-01-20T22:38:25.110;790699081013707264;-275337;-272627;-325833;-472738;
2025-01-20T22:38:25.128;790699081031895552;-275195;-272506;-325753;-472760;
2025-01-20T22:38:25.146;790699081050083712;-275072;-272348;-325619;-472778;
2025-01-20T22:38:25.164;790699081068271872;-274850;-272190;-325501;-472740;
2025-01-20T22:38:25.182;790699081086460160;-274732;-272045;-325362;-472714;
2025-01-20T22:38:25.201;790699081104648320;-274652;-271994;-325304;-472702;
2025-01-20T22:38:25.219;790699081122836608;-274882;-272135;-325514;-472728;
2025-01-20T22:38:25.237;790699081141024768;-275363;-272639;-325865;-472712;
2025-01-20T22:38:25.255;790699081159213056;-276136;-273290;-326352;-472738;
2025-01-20T22:38:25.273;790699081177401216;-276940;-274045;-326907;-472711;
2025-01-20T22:38:25.292;790699081195589504;-277648;-274692;-327401;-472743;
2025-01-20T22:38:25.310;790699081213777664;-278345;-275319;-327842;-472706;
2025-01-20T22:38:25.328;790699081231965952;-278950;-275841;-328142;-472754;
2025-01-20T22:38:25.346;790699081250154112;-279360;-276193;-328423;-472764;
2025-01-20T22:38:25.364;790699081268342400;-279689;-276459;-328640;-472731;
2025-01-20T22:38:25.382;790699081286530560;-279894;-276652;-328729;-472775;
2025-01-20T22:38:25.401;790699081304718720;-279971;-276702;-328722;-472794;
2025-01-20T22:38:25.419;790699081322907008;-279979;-276761;-328700;-472796;
2025-01-20T22:38:25.437;790699081341095168;-279834;-276648;-328605;-472767;
2025-01-20T22:38:25.455;790699081359283456;-279734;-276510;-328486;-472778;
2025-01-20T22:38:25.473;790699081377471616;-279586;-276382;-328344;-472722;
2025-01-20T22:38:25.492;790699081395659904;-279463;-276227;-328289;-472732;
2025-01-20T22:38:25.510;790699081413848064;-279300;-276133;-328180;-472775;
2025-01-20T22:38:25.528;790699081432036352;-279131;-276003;-328100;-472761;
2025-01-20T22:38:25.546;790699081450224512;-279067;-275886;-328007;-472810;
2025-01-20T22:38:25.564;790699081468412866;-279020;-275815;-327938;-472761;
2025-01-20T22:38:25.583;790699081486600576;-278874;-275748;-327924;-472732;
2025-01-20T22:38:25.601;790699081504788224;-278802;-275649;-327807;-472724;
2025-01-20T22:38:25.619;790699081522975872;-278720;-275534;-327677;-472751;
2025-01-20T22:38:25.637;790699081541163520;-278586;-275360;-327575;-472688;
2025-01-20T22:38:25.655;790699081559351168;-278489;-275202;-327477;-472742;
2025-01-20T22:38:25.673;790699081577538688;-278315;-275014;-327316;-472703;
